q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","sc_(0.0, 0.05]","sc_(0.05, 0.1]","sc_(0.1, 0.15]","sc_(0.15, 0.2]","sc_(0.2, 0.25]","sc_(0.25, 0.3]","sc_(0.3, 0.35]","sc_(0.35, 0.4]","sc_(0.4, 0.45]","sc_(0.45, 0.5]","sc_(0.5, 0.55]","sc_(0.55, 0.6]","sc_(0.6, 0.65]","sc_(0.65, 0.7]","sc_(0.7, 0.75]","sc_(0.75, 0.8]","sc_(0.8, 0.85]","sc_(0.85, 0.9]","sc_(0.9, 0.95]","sc_(0.95, 1.0]",number_of_participants,own_percentage,mean_sc,std_sc,min_sc,p25_sc,p50_sc,p75_sc,max_sc,mean_conf,std_conf,min_conf,p25_conf,p50_conf,p75_conf,max_conf,skew_own,skew_sc,skew_conf,skew_row_average,skew_row_skew,minority_percentage,real_expert_number,P_expert_number_rT,P_expert_number_rF,MEAN_P_expert_rT,MEAN_P_expert_rF,prelec_prediction,majority_prediction,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
50 - Malignant ListaImagens\Melanoma43.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-1.4925452915137865,-0.31698338899620826,-1.3995108297359045,-0.2794045713622833,-0.2917526602433354,-0.27173375006901496,1.0834496170721655,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.3390688620770252,-0.6846257705757104,-1.5337670373382029,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-1.4590352209331867,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,2.983720694984143,-1.1817437857851338,1.6337740774666374,2.9991378154542168,-2.1026597755959093,2.5484594739720614,3.427887935631594,2.5356885424936015,1.9358209511716007,0.8211761509219503,1.9313862823584953,-2.278744680029733,3.4452330593918963,2.286258162910291,1.6156372126243996,1.0717435685817995,0.3716421902263667,0.2232789022953597,-3.0930369377898552,-1.3668200156447348,-2.1128646312265427,1.8057818466063649,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52 - Benign ListaImagens\pityriasis_lichenoides_et_varioliformis_acuta19.jpg,-0.3509404590562663,-0.3899072833132435,-0.2606936229533505,1.0030913583464018,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,-0.6390157653355162,-0.27173375006901496,-0.9315455110436252,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,0.02912290728660418,-0.46637520303344826,0.5157024952183068,-0.6846257705757104,-0.95539281319231,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-1.4590352209331867,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-0.9344913195942287,-1.1319697025616007,-0.6961131730009383,0.3891837445626082,-0.4901247268766224,-1.1699105801484055,-2.084544234740689,-0.982662674325003,-0.25441996398714556,-0.9120199717169372,0.4095731609067282,0.2255347311433798,-0.4611867905450998,-0.6047268180266006,-2.3195598769300503,0.6875629823609338,2.0675797040942077,0.3834982860650229,0.7759384123676228,-0.8618304854261827,0.3857535729988781,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52 - Malignant ListaImagens\squamous_cell_carcinoma19.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,0.5988207070746064,-0.2794045713622833,0.4027735499410264,-0.27173375006901496,-0.5285464854204671,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.014232178294645277,-0.6846257705757104,-0.95539281319231,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,0.011145895241953623,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,0.10955580243120003,-1.1817437857851338,-0.4405941278517541,0.4475714072679762,0.31163061366980516,1.4688216092673352,-0.4901247268766224,0.31232906890839696,0.2430356097348471,0.8211761509219503,0.8593287228429257,-1.2220066902481062,1.4214597937351172,0.9124425417323503,0.9233625449012347,0.23350837527760177,0.3716421902263667,0.3234071909230047,0.9402515744577159,0.13757108973794369,0.04323527113543458,-1.0573664155926186,1.237704876625901,-0.6374971570397988,-0.7835979319689756,0.3282947733298977,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53 - Benign ListaImagens\reiter's_syndrome41.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,0.5988207070746064,-0.2794045713622833,0.0555104448488455,-0.27173375006901496,-0.5285464854204671,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.8091341885640733,-0.6846257705757104,-0.95539281319231,-0.6998146363418264,0.6750033254941608,-0.805529658027602,0.011145895241953623,-0.5627887162486921,-0.07478942664128652,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,1.3127409028340289,0.6055255182509344,-1.0470958664598193,1.4688216092673352,0.8811797050012529,0.3123290689083978,0.24303560973484617,-0.982662674325003,0.8295493461897123,-1.1469692461131584,1.4214597937351183,0.9124425417323495,0.5772252110396481,0.23350837527760177,0.3716421902263667,-1.7564350669543587,0.13804043333922447,0.2589586043933959,-1.4266768017105393,0.8291612560223468,-1.2755514690738152,-0.6374971570397988,-0.7835979319689756,-0.4904926660914624,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54 - Malignant ListaImagens\squamous_cell_carcinoma57.jpg,-0.3509404590562663,-0.3899072833132435,-0.2606936229533505,1.5022186883184392,-0.31698338899620826,2.996818551247219,-0.2794045713622833,0.4027735499410264,-0.27173375006901496,-0.7300459982320461,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,0.7087878623077339,-0.4983110705769795,3.360382111070707,-0.653149892690036,0.02912290728660418,-0.46637520303344826,0.7806698319747826,-0.6846257705757104,1.3581040833912617,-0.6998146363418264,0.6750033254941608,-0.805529658027602,-0.9689748488748066,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,0.10955580243120003,-1.1817437857851338,-0.36947293224083816,-0.6138802185375027,0.3726812516159191,-0.1506351877897547,-0.4901247268766224,-0.42879075562000596,-0.6033570609835325,0.8211761509219503,0.17607070491166404,-0.973169720348685,0.4095731609067271,0.2255347311433775,0.23108787717806825,-0.6047268180265978,0.3716421902263667,0.2720090036335488,1.0272962717285083,0.06478610832056955,0.5177233438736277,-0.3660973506010685,1.360385864348193,-0.6374971570397988,0.2435903683648875,1.31083970063553,-0.6581213947414579,0.26295517250920825,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55 - Malignant ListaImagens\squamous_cell_carcinoma71.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.49429063156971115,-0.31698338899620826,0.1991543997125042,-0.2794045713622833,0.0555104448488455,-0.27173375006901496,-0.32704697260888804,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.8091341885640733,-0.6846257705757104,1.3581040833912617,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-0.47891447681642646,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,0.10955580243120003,-1.1817437857851338,1.3374357624211535,0.5204733046447256,-0.1343819898226378,1.4688216092673352,0.29347780562501985,-0.4287907556200051,0.2430356097348471,0.8211761509219503,0.8593287228429257,-0.795111986658126,1.4214597937351172,0.9124425417323503,0.9233625449012347,0.23350837527760177,0.3716421902263667,-1.8372727269322788,1.3135978950942633,0.0023316453825325137,-1.4087757790701703,1.020836083593495,-1.3181490342551665,-0.3311484088055706,-0.5781602719022031,-0.6542501539757344,-0.36716246232944494,-0.5643195275197616,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57 - Malignant ListaImagens\basal_cell_carcinoma119.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-1.4925452915137865,-0.31698338899620826,-1.3995108297359045,-0.2794045713622833,-0.6390157653355162,-0.27173375006901496,3.702943283622693,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.3390688620770252,-0.6846257705757104,-1.5337670373382029,-0.6998146363418264,-1.5118545219847184,-0.805529658027602,-0.9689748488748066,-0.5627887162486921,1.3539169868687837,-0.4541542867996389,5.538533932808981,-1.1817437857851338,1.6337740774666374,3.0253824985098485,-2.7882845517338977,3.0882784063244264,3.427887935631594,2.5356885424936015,1.9358209511716007,0.8211761509219503,2.071468470135202,-2.674887839305035,3.4452330593918905,2.286258162910291,1.6156372126243996,1.0717435685817995,0.3716421902263667,0.2232789022953597,-1.6492526828668705,-3.2398182258958523,-2.1344731993681667,1.5347104510979077,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59 - Benign ListaImagens\tungiasis20.jpg,-0.3509404590562663,-0.3899072833132435,-0.2606936229533505,1.5022186883184392,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,1.7918259703097494,-0.27173375006901496,-0.12554745979730897,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,0.25073515846183053,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,2.8618611729730397,-0.805529658027602,0.011145895241953623,-0.5627887162486921,-0.07478942664128652,-0.4541542867996389,0.7482591118874096,-1.1817437857851338,0.24691076305376977,0.6371163404475277,-0.18267751333453394,1.4688216092673352,0.29347780562501896,0.3123290689083953,0.243035609734849,0.8211761509219503,0.4362233393541093,0.08923162408376295,-0.6023134719216585,0.2255347311433775,0.9233625449012309,0.2335083752775971,0.3716421902263667,-0.1317603805765055,0.9140165050928512,-0.4058242557755782,-0.7263239101375711,-0.5787434489228773,0.5629594441532995,-0.6374971570397988,0.6544656884984328,0.8195672369827138,0.21475540249458103,0.6765925225236932,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6 - Malignant Melanoma superficial diseminante2 (SSM).jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,-1.4925452915137865,-0.31698338899620826,-0.6001782150117001,-0.2794045713622833,1.7918259703097494,-0.27173375006901496,1.6879481555069025,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,0.9912666393587142,-0.5627887162486921,2.3063879292088307,-0.4541542867996389,2.345017385527933,-1.1817437857851338,1.6337740774666374,2.0397488459761894,-0.8322598351569636,1.4688216092673352,1.8606828706283096,1.794568717965198,1.9358209511716007,0.8211761509219503,1.5139985391870958,-1.0371106930783853,0.4095731609067271,1.5993503523213186,1.6156372126243996,1.0717435685817995,0.3716421902263667,0.2232789022953597,-0.776243659460268,-1.9298696915579483,-1.9498254061145162,1.629569948323182,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60 - Benign ListaImagens\tungiasis9.jpg,-0.3509404590562663,0.06279198665209006,-0.2606936229533505,1.0030913583464018,-0.31698338899620826,0.9984870144367084,-0.2794045713622833,1.7918259703097494,-0.27173375006901496,-0.5285464854204671,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,3.360382111070707,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.3390688620770252,-0.6846257705757104,0.7797298592453688,-0.6998146363418264,3.9552900967124796,-0.805529658027602,1.481327011417094,-0.5627887162486921,0.4014460445287368,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-0.9858566275354459,0.3338444473602507,0.18492317732910474,-1.2302730524944818,1.077080338126662,0.3123290689083953,0.243035609734849,-0.982662674325013,0.36189401522769504,-0.44336463056414405,0.4095731609067271,0.2255347311433775,0.23108787717806825,0.2335083752775971,0.3716421902263667,0.692991998417779,-2.1791216493204506,-0.22774697127206792,0.4742697324216386,0.6454131507877665,0.29715063742166864,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61 - Benign ListaImagens\warts_filiformis5.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,0.0048366984023263705,-0.31698338899620826,0.5988207070746064,-0.2794045713622833,0.0555104448488455,-0.27173375006901496,-0.9315455110436252,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.5441668518075973,-0.6846257705757104,0.7797298592453688,-0.6998146363418264,0.12828886362444086,-0.805529658027602,-0.9689748488748066,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-0.6134581449616203,-0.10526798117237597,-1.2594132351525722,1.4688216092673352,0.09757717249961058,-0.4287907556200051,-0.6033570609835296,-0.982662674325003,0.36499107039963063,-1.4101190501225886,1.4214597937351183,0.740715589085109,0.23108787717806595,0.23350837527760177,-2.3195598769300503,0.4452491484365091,1.448837543583719,-0.05815424467443597,0.12887464586152647,-1.2904454661383424,0.9395219203564428,-0.6374971570397988,0.038152708298114874,-0.6542501539757344,-0.6581213947414579,0.05613649750196579,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64 - Benign ListaImagens\warts_vulgaris29.jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,-0.49429063156971115,-0.31698338899620826,-0.9998445223738022,-0.2794045713622833,0.4027735499410264,-0.27173375006901496,-0.32704697260888804,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,0.7087878623077339,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,1.0727516731776836,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-0.47891447681642646,-0.5627887162486921,0.4014460445287368,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-1.8975908434920534,-0.10526798117237492,1.091762972201651,-0.15063518778975502,-0.6860253600020338,-0.05823084335580326,0.45463377741443967,-0.982662674325003,0.8295493461897123,-0.1396235658269897,0.4095731609067282,0.740715589085109,0.9233625449012347,0.44306717360365094,0.3716421902263667,2.202992871545078,-0.035696222873227254,-0.703765996245278,1.4833097982401626,0.6440530727866486,-1.2755514690738152,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7 - Malignant Superficial Spreading Melanoma (SSM).jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-1.4925452915137865,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,2.1390890754019307,-0.27173375006901496,1.2849491298837443,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-1.5337670373382029,-0.6998146363418264,0.6750033254941608,-0.805529658027602,1.481327011417094,-0.5627887162486921,1.8301524580388069,-0.4541542867996389,2.0256657307998287,-1.1817437857851338,1.4796781536429853,1.9639308727043685,-1.0782642459276748,1.4688216092673352,1.8606828706283096,1.794568717965198,1.9358209511716007,0.8211761509219503,1.3653398909342767,-0.6428317495632315,-0.6023134719216585,1.5993503523213186,0.9233625449012309,1.0717435685817995,0.3716421902263667,-2.6341920803666077,-0.4106912179646674,-2.278218473798222,-1.8218579408175173,2.5127894758827605,-1.5635110096997484,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
